size_group,group,log2_fold_change
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.22239242133644802
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.22239242133644802
member=2,CTDG,-0.13750352374993513
member=2,CTDG,0.777607578663552
member=2,CTDG,0.0
member=2,CTDG,-0.297411815280331
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,-1.4739311883324122
member=2,CTDG,0.415037499278844
member=2,CTDG,0.736965594166206
member=2,CTDG,0.0
member=2,CTDG,0.22239242133644802
member=2,CTDG,0.0
member=2,CTDG,0.2533991090214922
member=2,CTDG,-0.3561438102252753
member=2,CTDG,0.48542682717024166
member=2,CTDG,-0.9825829469225906
member=2,CTDG,-1.137503523749935
member=2,CTDG,-1.1968920490425816
member=2,CTDG,0.0
member=2,CTDG,-0.7162070339994089
member=2,CTDG,0.8813555035013809
member=2,CTDG,0.12737930647622742
member=2,CTDG,0.0
member=2,CTDG,-0.16992500144231246
member=2,CTDG,0.8744691179161412
member=2,CTDG,0.0
member=2,CTDG,1.0641303374197155
member=2,CTDG,0.13430109171159113
member=2,CTDG,0.8521545320286061
member=2,CTDG,1.1043366598147355
member=2,CTDG,-1.4574727655992408
member=2,CTDG,-0.29956028185890765
member=2,CTDG,0.8751087521721914
member=2,CTDG,0.22470628717469435
member=2,CTDG,0.0
member=2,CTDG,0.32192809488736235
member=2,CTDG,0.0
member=2,CTDG,-1.6571122864769912
member=2,CTDG,-0.43928504552552106
member=2,CTDG,-0.8073549220576042
member=2,CTDG,1.1118928800708971
member=2,CTDG,-1.0
member=2,CTDG,0.0
member=2,CTDG,0.6880559936852598
member=2,CTDG,0.633217669328377
member=2,CTDG,-0.5594274086140185
member=2,CTDG,-0.7369655941662059
member=2,CTDG,1.021695071099319
member=2,CTDG,-0.8038574778213772
member=2,CTDG,0.0
member=2,CTDG,-0.064530659775581
member=2,CTDG,-0.1001942880526011
member=2,CTDG,0.0
member=2,CTDG,0.5115003387801349
member=2,CTDG,-0.7369655941662059
member=2,CTDG,0.0
member=2,CTDG,-0.4986022159179751
member=2,CTDG,0.6836964543065157
member=2,CTDG,-0.33120590847537307
member=2,CTDG,-0.44635237003471057
member=2,CTDG,-0.8981203859807864
member=2,CTDG,0.6186456269774447
member=2,CTDG,-0.2818642290276418
member=2,CTDG,1.4634005208402427
member=2,CTDG,-0.28875352690232514
member=2,CTDG,0.0
member=2,CTDG,1.7004397181410922
member=2,CTDG,-0.7369655941662059
member=2,CTDG,0.0
member=2,CTDG,0.8813555035013809
member=2,CTDG,-0.36257007938470825
member=2,CTDG,0.8309417423752201
member=2,CTDG,0.3888973618150536
member=2,CTDG,-0.39119075732447617
member=2,CTDG,-1.5360529002402101
member=2,CTDG,0.0
member=2,CTDG,-0.9806865249431661
member=2,CTDG,-0.8479969065549502
member=2,CTDG,0.36257007938470814
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,-0.4150374992788438
member=2,CTDG,0.42809365210429046
member=2,CTDG,0.040699315063861374
member=2,CTDG,0.0
member=2,CTDG,0.22239242133644802
member=2,CTDG,0.0
member=2,CTDG,-0.18057224564182073
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.8073549220576041
member=2,CTDG,-0.01861567816734691
member=2,CTDG,-0.03747470541866271
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,-1.7500217469916524
member=2,CTDG,0.22239242133644802
member=2,CTDG,0.0
member=2,CTDG,0.6629650127224292
member=2,CTDG,-0.4854268271702417
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,-1.1783372412585127
member=2,CTDG,0.0
member=2,CTDG,-0.16046467219324625
member=2,CTDG,0.0
member=2,CTDG,-0.47206844431522266
member=2,CTDG,-1.488747185461853
member=2,CTDG,1.1154772174199359
member=2,CTDG,-2.2948344340050872
member=2,CTDG,0.0
member=2,CTDG,-0.53051471669878
member=2,CTDG,-0.1634987322828797
member=2,CTDG,0.5283789723547889
member=2,CTDG,0.05810295456356819
member=2,CTDG,-0.22239242133644802
member=2,CTDG,0.0
member=2,CTDG,-0.5849625007211563
member=2,CTDG,0.0
member=2,CTDG,0.0
member=2,CTDG,-0.8845227825800641
