size_group,group,log2_fold_change
member=2,DE-CTDG,-4.879409859186412
member=2,DE-CTDG,-0.6680801334554765
member=2,DE-CTDG,0.8253214685870531
member=2,DE-CTDG,-1.4405725913859813
member=2,DE-CTDG,0.5823924872444166
member=2,DE-CTDG,0.011890411050140619
member=2,DE-CTDG,-0.09150298385706462
member=2,DE-CTDG,-1.548304030142308
member=2,DE-CTDG,-0.29190155321765443
member=2,DE-CTDG,-2.3294287837700067
member=2,DE-CTDG,-1.1133817994177426
member=2,DE-CTDG,2.6487384111544707
member=2,DE-CTDG,-0.7271116934240769
member=2,DE-CTDG,-0.3418151835356864
member=2,DE-CTDG,-1.4917025725629474
member=2,DE-CTDG,-0.553400793638783
member=2,DE-CTDG,-1.3041533931593863
member=2,DE-CTDG,0.353398433486458
member=2,DE-CTDG,-1.5247701896059827
member=2,DE-CTDG,-2.279929454947633
member=2,DE-CTDG,-1.4176534474858553
member=2,DE-CTDG,-1.3034721864504486
member=2,DE-CTDG,0.14350127669797005
member=2,DE-CTDG,-1.5638720194575562
member=2,DE-CTDG,-0.3949460813393749
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-2.159198594849254
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.08224623636594847
member=2,DE-CTDG,-0.7453169635991287
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.2239708624576758
member=2,DE-CTDG,-0.4797846805934646
member=2,DE-CTDG,-0.11397594250154523
member=2,DE-CTDG,0.15034533611131798
member=2,DE-CTDG,-0.1791256960663217
member=2,DE-CTDG,0.4047084322964576
member=2,DE-CTDG,-0.01631410193304027
member=2,DE-CTDG,-0.3005988408586859
member=2,DE-CTDG,0.7122933768512252
member=2,DE-CTDG,0.7760765860393238
member=2,DE-CTDG,-1.4233356546310145
member=2,DE-CTDG,0.372450880997422
member=2,DE-CTDG,-1.1122793596659013
member=2,DE-CTDG,-0.3745349378659047
member=2,DE-CTDG,-0.09575898280543069
member=2,DE-CTDG,0.9078817980115688
member=2,DE-CTDG,0.03102689562062432
member=2,DE-CTDG,0.16992500144231237
member=2,DE-CTDG,-0.4218266649414831
member=2,DE-CTDG,-0.5134283419047447
member=2,DE-CTDG,-0.6221954069201314
member=2,DE-CTDG,-0.36257007938470825
member=2,DE-CTDG,0.7074465072461512
member=2,DE-CTDG,-1.1920262938707655
member=2,DE-CTDG,-0.30812229536233204
member=2,DE-CTDG,-0.9815965296790148
member=2,DE-CTDG,-0.11919646423587467
member=2,DE-CTDG,-0.038105931133747536
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.05733317506595162
member=2,DE-CTDG,-0.40758650768327964
member=2,DE-CTDG,0.8383574828930304
member=2,DE-CTDG,0.1731601689617704
member=2,DE-CTDG,0.6217880745019211
member=2,DE-CTDG,1.0
member=2,DE-CTDG,-0.45058629993828153
member=2,DE-CTDG,-0.026334147813462452
member=2,DE-CTDG,-0.07309504602740473
member=2,DE-CTDG,-1.5156414402172498
member=2,DE-CTDG,0.8744691179161412
member=2,DE-CTDG,-1.6114347120823473
member=2,DE-CTDG,-0.8860009093144652
member=2,DE-CTDG,-0.3219280948873623
member=2,DE-CTDG,-0.31349947281678164
member=2,DE-CTDG,-2.608194806958873
member=2,DE-CTDG,-0.17643873152989628
member=2,DE-CTDG,-0.3978029618624897
member=2,DE-CTDG,3.1162176305954836
member=2,DE-CTDG,-1.286304185156641
member=2,DE-CTDG,-0.36257007938470825
member=2,DE-CTDG,0.37426135115264797
member=2,DE-CTDG,0.32994966872381465
member=2,DE-CTDG,-0.29319637634404627
member=2,DE-CTDG,-0.4150374992788438
member=2,DE-CTDG,-2.5983054401387125
member=2,DE-CTDG,-0.7153591379768311
member=2,DE-CTDG,-0.28246608000112866
member=2,DE-CTDG,0.8348453558682627
member=2,DE-CTDG,-0.784271308944563
member=2,DE-CTDG,-0.2242151569432659
member=2,DE-CTDG,0.19264507794239583
member=2,DE-CTDG,2.7817632081548633
member=2,DE-CTDG,-0.7807763301205513
member=2,DE-CTDG,-0.26326251794445793
member=2,DE-CTDG,-1.1465848134222498
member=2,DE-CTDG,0.4999263968653569
member=2,DE-CTDG,0.4150374992788437
member=2,DE-CTDG,-0.2282689876731173
member=2,DE-CTDG,-0.07877338834389364
member=2,DE-CTDG,0.5849625007211562
member=2,DE-CTDG,0.6907697948472306
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.4150374992788438
member=2,DE-CTDG,-1.1154772174199363
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.8624964762500653
member=2,DE-CTDG,0.31992113983903014
member=2,DE-CTDG,-0.16299894377663976
member=2,DE-CTDG,0.6301108666614694
member=2,DE-CTDG,-0.029356803059545855
member=2,DE-CTDG,-0.5936860430878612
member=2,DE-CTDG,-0.10784677629555847
member=2,DE-CTDG,-0.27392272197653006
member=2,DE-CTDG,0.23009741790321536
member=2,DE-CTDG,0.2856080975698242
member=2,DE-CTDG,-0.17234782171110224
member=2,DE-CTDG,0.22696909453754063
member=2,DE-CTDG,-3.5656678113675144
member=2,DE-CTDG,0.11461220587755008
member=2,DE-CTDG,0.033392447059967356
member=2,DE-CTDG,-1.117721958873095
member=2,DE-CTDG,0.22239242133644802
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.42095904694686076
member=2,DE-CTDG,-2.404113850242607
member=2,DE-CTDG,-0.7472339296200333
member=2,DE-CTDG,0.2685939311756945
member=2,DE-CTDG,0.38884280304634367
member=2,DE-CTDG,-0.5145731728297583
member=2,DE-CTDG,-0.15377812252079565
member=2,DE-CTDG,1.908048921677077
member=2,DE-CTDG,-0.05489673222605818
member=2,DE-CTDG,0.5213105604941539
member=2,DE-CTDG,-1.0995356735509143
member=2,DE-CTDG,0.08429435645382388
member=2,DE-CTDG,-0.6013802601551184
member=2,DE-CTDG,-0.04938802696216353
member=2,DE-CTDG,-0.08547928237057677
member=2,DE-CTDG,0.21747693092233153
member=2,DE-CTDG,0.12959162733554333
member=2,DE-CTDG,-0.12676442650916117
member=2,DE-CTDG,-0.35708454030097864
member=2,DE-CTDG,0.24476023436490235
member=2,DE-CTDG,0.449099335352477
member=2,DE-CTDG,-1.1699250014423124
member=2,DE-CTDG,-1.0000000000000002
member=2,DE-CTDG,0.2156714843842339
member=2,DE-CTDG,0.06785162445548756
member=2,DE-CTDG,-0.6471551508733141
member=2,DE-CTDG,-4.840336432996995
member=2,DE-CTDG,-0.020478626895798175
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.710493382805015
member=2,DE-CTDG,0.15754127698648
member=2,DE-CTDG,0.0
member=2,DE-CTDG,2.2875765900965854
member=2,DE-CTDG,0.19264507794239583
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.16992500144231246
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.29999441447893166
member=2,DE-CTDG,-0.21780515184079627
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.22239242133644802
member=2,DE-CTDG,-1.077076223018641
member=2,DE-CTDG,-0.19264507794239571
member=2,DE-CTDG,0.19264507794239583
member=2,DE-CTDG,0.06535196710017276
member=2,DE-CTDG,0.29666983741197794
member=2,DE-CTDG,-0.0566777328811347
member=2,DE-CTDG,-0.4621057529356228
member=2,DE-CTDG,-0.2901931244841173
member=2,DE-CTDG,-0.251182061581639
member=2,DE-CTDG,-0.5485118825500195
member=2,DE-CTDG,0.17421031835889852
member=2,DE-CTDG,-0.3394030614419928
member=2,DE-CTDG,-0.0839207850748722
member=2,DE-CTDG,-0.9549121104714619
member=2,DE-CTDG,0.17053673010039766
member=2,DE-CTDG,-0.5123856135919942
member=2,DE-CTDG,-0.5592390057354109
member=2,DE-CTDG,-0.9508523506709117
member=2,DE-CTDG,1.3625700793847082
member=2,DE-CTDG,0.16664986940945128
member=2,DE-CTDG,1.9385994553358568
member=2,DE-CTDG,-0.2087136331908121
member=2,DE-CTDG,0.004069664309046852
member=2,DE-CTDG,0.02856915219677092
member=2,DE-CTDG,-0.3351841915896291
member=2,DE-CTDG,-1.3785116232537298
member=2,DE-CTDG,0.050849141495752655
member=2,DE-CTDG,0.3279341806268886
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.673318375142003
member=2,DE-CTDG,-0.16992500144231246
member=2,DE-CTDG,-0.2552570552420746
member=2,DE-CTDG,-0.09953567355091458
member=2,DE-CTDG,-0.7004397181410921
member=2,DE-CTDG,0.22910865030810995
member=2,DE-CTDG,-0.5709420304062215
member=2,DE-CTDG,-1.4002671196792658
member=2,DE-CTDG,-0.15910491291854229
member=2,DE-CTDG,0.8744691179161412
member=2,DE-CTDG,-1.0990415152858026
member=2,DE-CTDG,0.7301604162610918
member=2,DE-CTDG,0.0
