size_group,group,log2_fold_change
member=2,DE-CTDG,0.5267478867758604
member=2,DE-CTDG,0.14155414421401938
member=2,DE-CTDG,3.1963972128035034
member=2,DE-CTDG,-0.4150374992788438
member=2,DE-CTDG,0.6036710277594323
member=2,DE-CTDG,-0.34362316598668147
member=2,DE-CTDG,-0.31165975943353524
member=2,DE-CTDG,-1.280107919192735
member=2,DE-CTDG,0.7848731115544041
member=2,DE-CTDG,-1.6680917260231012
member=2,DE-CTDG,-0.862496476250065
member=2,DE-CTDG,4.125530882083859
member=2,DE-CTDG,1.3646863038015695
member=2,DE-CTDG,-1.4960327604721575
member=2,DE-CTDG,-0.7089512179966092
member=2,DE-CTDG,-1.4010513050453248
member=2,DE-CTDG,-1.5405683813627025
member=2,DE-CTDG,1.1504674945338247
member=2,DE-CTDG,-0.18945327345268642
member=2,DE-CTDG,-2.2232654592093164
member=2,DE-CTDG,-0.8897306648641314
member=2,DE-CTDG,-0.9790403813643539
member=2,DE-CTDG,-0.778436735427658
member=2,DE-CTDG,-1.1255308820838588
member=2,DE-CTDG,-0.17673017934742666
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.19264507794239583
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.8425757821268051
member=2,DE-CTDG,0.4131074721804443
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-0.996646193667726
member=2,DE-CTDG,-0.418442492695373
member=2,DE-CTDG,0.17007246350007751
member=2,DE-CTDG,-0.17938533069137869
member=2,DE-CTDG,0.5449960934035113
member=2,DE-CTDG,0.09840370406099448
member=2,DE-CTDG,0.18957224389277286
member=2,DE-CTDG,-0.07242847316499647
member=2,DE-CTDG,2.6302826480356694
member=2,DE-CTDG,2.5730014013079425
member=2,DE-CTDG,1.1534155492073561
member=2,DE-CTDG,1.4351257121211645
member=2,DE-CTDG,0.8775783515691632
member=2,DE-CTDG,0.1330113728956709
member=2,DE-CTDG,0.1558709108847634
member=2,DE-CTDG,0.5849625007211562
member=2,DE-CTDG,-0.34103691783506696
member=2,DE-CTDG,-0.22239242133644802
member=2,DE-CTDG,-0.4150374992788438
member=2,DE-CTDG,0.1133414730759448
member=2,DE-CTDG,0.0
member=2,DE-CTDG,0.0
member=2,DE-CTDG,-1.1926450779423958
member=2,DE-CTDG,-3.336141954107063
member=2,DE-CTDG,-1.2587342684001683
member=2,DE-CTDG,-1.4662249541376335
member=2,DE-CTDG,0.3510494044070264
member=2,DE-CTDG,0.1992215730655078
member=2,DE-CTDG,0.0
member=2,DE-CTDG,1.0333200732000265
member=2,DE-CTDG,-0.45276241195461814
member=2,DE-CTDG,0.43550160183855957
member=2,DE-CTDG,1.1310236506259208
member=2,DE-CTDG,-0.5930575451944671
member=2,DE-CTDG,0.8845227825800638
member=2,DE-CTDG,-0.8563155995257179
member=2,DE-CTDG,1.9430729319151647
member=2,DE-CTDG,0.8403890964451128
member=2,DE-CTDG,0.5655971758542253
member=2,DE-CTDG,-0.19264507794239571
member=2,DE-CTDG,-0.36257007938470825
member=2,DE-CTDG,0.6662256622645291
member=2,DE-CTDG,0.19264507794239583
member=2,DE-CTDG,0.26023577248112034
member=2,DE-CTDG,-0.9316130250197499
member=2,DE-CTDG,0.7285778086734869
